Date,AAPL,AMZN,AXP,BA,BHP,CAT,FB,GOOG,NFLX,MRK,JNJ,IVPAF,UFPI,SAM,RIO,PFE,WST,VALE,UTX,UNH
7/26/17,149.418518,1052.800049,83.116867,225.25032,35.651745,109.011955,165.610001,947.799988,189.080002,58.631527,125.085419,3.85,28.220032,133.949997,39.358334,30.893759,91.755974,8.95373,114.833984,186.158859
7/27/17,146.594864,1046,81.703979,232.535126,35.686729,109.828201,170.440002,934.090027,182.679993,60.424625,124.970787,3.817,28.334867,135.649994,39.230045,30.997084,91.350014,8.972799,114.017456,184.382645
7/28/17,145.562775,1020.039978,82.629669,232.79567,35.984116,109.568924,172.449997,941.530029,184.039993,60.823097,125.945114,3.832,27.983799,154.050003,39.862923,31.13798,88.666748,9.22072,114.190361,186.549225
7/31/17,144.813034,987.780029,83.04866,233.943863,36.43895,109.424873,169.25,930.5,181.660004,60.604885,126.776138,3.969,27.511333,156.800003,40.521461,31.147369,87.825127,9.563993,113.902176,187.193344
8/1/17,146.098297,996.190002,83.058403,231.029938,36.202789,108.608635,169.860001,930.830017,182.029999,60.642838,126.575554,3.93,27.905054,158.350006,40.307648,31.072233,86.934013,9.430498,114.199974,187.603226
8/2/17,153.001572,995.890015,83.116867,229.592255,36.001614,108.599022,169.300003,930.390015,180.740005,60.187447,126.241219,3.74,27.202915,154.25,39.349773,31.223988,86.508255,9.440033,115.612106,188.354691
8/3/17,151.472931,986.919983,83.350723,229.881714,35.686729,109.050369,168.589996,923.650024,179.229996,60.263348,127.37793,3.622,27.416182,150.949997,39.495167,31.70771,86.646873,9.36375,116.332581,190.082092
8/4/17,152.271317,987.580017,83.769722,229.360703,36.045345,109.808998,169.619995,927.960022,180.270004,59.864876,127.21553,3.74,27.859119,148.449997,40.051079,31.906893,85.547821,9.506783,116.70723,190.189438
8/7/17,154.627609,992.27002,83.652794,231.792175,36.727592,110.154709,171.979996,929.359985,181.330002,59.61821,126.909866,3.82,27.508049,150.75,40.92342,31.593891,86.201309,9.869126,113.854156,190.091843
8/8/17,155.864151,989.840027,83.740486,231.08783,36.272762,109.866623,171.229996,926.789978,178.360001,59.12487,126.346291,3.81,27.284941,149.449997,40.444492,31.565439,85.854759,9.726095,113.537132,190.208969
8/9/17,156.818329,982.01001,83.496887,227.428543,36.176544,109.799385,171.179993,922.900024,175.779999,59.286156,127.263275,3.6,27.02574,150.149994,40.418221,31.726681,85.508217,9.573528,112.586098,190.140671
8/10/17,151.82338,956.919983,82.395798,226.040543,35.529285,108.656647,167.399994,907.23999,169.139999,58.992046,127.129578,3.33,26.576241,147.949997,39.726486,31.698225,83.854683,9.392356,112.163429,187.935043
8/11/17,153.934753,967.98999,82.132713,227.981781,35.293125,108.368561,168.080002,914.390015,171.399994,59.181789,127.139145,3.285,26.622177,147.649994,39.061024,31.536985,84.092331,9.23979,112.288315,188.374222
8/14/17,156.251419,983.299988,83.282524,230.185104,35.389339,109.194405,170.75,922.669983,171,59.456924,127.502106,3.33,27.094641,148.75,39.192364,31.593891,84.260635,9.277931,112.538071,189.047623
8/15/17,157.96199,982.73999,84.568733,232.145813,35.048218,109.136803,171,922.219971,168.5,59.295639,127.406593,3.5,26.395786,149.300003,38.710777,31.660282,84.577484,9.325609,111.394936,189.818604
8/16/17,157.326645,978.179993,85.153366,230.612198,36.010357,109.588127,170,926.960022,169.979996,59.485386,128.161209,3.52,26.294075,149.449997,39.612659,31.641315,85.141861,9.630742,114.043045,189.106171
8/17/17,154.306213,960.570007,83.886642,228.670944,35.389339,108.647041,166.910004,910.97998,166.089996,58.669476,127.081802,3.31,25.867542,148,38.807095,31.252438,84.468559,9.268396,112.206757,188.06192
8/18/17,153.9543,958.469971,83.194809,228.845657,35.336861,109.396065,167.410004,910.669983,166.539993,58.337425,126.690178,3.371,25.89707,146,39.087292,30.986862,84.310158,9.563993,111.607552,186.227173
8/21/17,153.670837,953.289978,83.116867,228.758301,35.782944,109.088776,167.779999,906.659973,166.759995,58.792812,127.473457,3.508,25.969254,145.300003,39.577637,31.072226,84.438858,9.525852,111.414261,187.408035
8/22/17,156.182968,966.900024,83.116867,232.708755,36.22028,111.220627,169.639999,924.690002,169.339996,59.219738,128.66748,3.563,26.382662,146.550003,40.409466,31.442137,85.023064,9.535387,111.810516,190.101624
8/23/17,156.378464,958,83.097382,231.097504,36.51767,110.193108,168.710007,927,169.059998,58.963593,126.852554,3.471,26.277668,146.050003,41.425179,31.527496,83.706161,9.850056,113.105568,189.564865
8/24/17,155.684448,952.450012,83.175331,231.728424,36.482681,110.221916,167.740005,921.280029,168.130005,59.494873,126.938507,3.601,26.513903,145.25,41.670345,31.518009,84.765617,10.221935,111.433601,190.062576
8/25/17,156.261154,945.26001,83.282524,228.962128,37.226158,110.769272,166.320007,915.890015,165.949997,59.713081,126.58284,3.551,26.753416,148.25,41.757904,31.669773,84.587395,10.183794,111.211304,189.681961
8/28/17,157.834915,946.02002,83.22406,230.214249,37.462318,110.500397,167.240005,913.809998,167.119995,60.073601,126.640526,3.669,27.383371,148.800003,42.055614,31.745651,83.864578,10.317289,111.462585,190.394409
8/29/17,159.242508,954.059998,83.233795,233.427048,37.611012,111.403069,168.050003,921.289978,168.809998,59.883854,127.092346,3.66,27.675383,151.800003,42.125664,31.774103,84.240845,10.345895,114.719574,191.994919
8/30/17,159.672623,967.590027,83.496887,233.397934,37.453571,112.881912,169.919998,929.570007,174.690002,59.883854,125.996483,3.631,28.174097,150.5,41.950539,31.726681,85.082458,10.307754,115.589401,191.165375
8/31/17,160.307968,980.599976,83.896385,232.621399,38.048351,112.824303,171.970001,939.330017,174.710007,60.585911,127.246132,3.656,28.613754,149,42.975006,32.172459,86.181511,10.555674,115.705368,194.112686
9/1/17,160.356842,978.25,83.935364,233.271729,38.625637,113.582924,172.020004,937.340027,174.740005,60.557449,125.958008,3.75,28.804052,148.350006,43.36903,32.210403,86.627075,10.774987,113.965721,194.942261
9/5/17,158.431183,965.27002,83.12661,230.03952,38.546917,113.602142,170.720001,928.450012,174.520004,60.358215,124.871735,3.75,28.836863,149.5,42.764858,32.058647,86.666672,10.851271,107.480743,194.512833
9/6/17,158.26503,967.799988,83.04866,227.729416,38.958012,112.334564,172.089996,927.809998,179.25,60.718735,125.611931,3.79,29.164965,149.550003,43.036301,32.238857,88.033066,10.965695,105.934395,193.60524
9/7/17,157.629654,979.469971,82.249657,229.369797,39.377209,113.093178,173.210007,935.950012,179,61.022331,127.07309,3.889,29.168243,148.600006,43.36903,32.238857,88.389511,11.099191,106.291985,194.134201
9/8/17,155.058868,965.900024,82.093735,231.767242,38.342606,113.14119,170.949997,926.5,176.419998,60.974888,125.90995,3.78,29.164965,150.449997,42.265762,32.343197,90.528214,10.593815,105.876404,193.722763
9/11/17,157.864258,977.960022,83.496887,233.524094,38.975849,114.14949,173.509995,929.080017,181.740005,61.790798,128.053635,3.81,28.781086,152.350006,43.115101,32.551861,90.439095,10.727311,105.963387,195.515472
9/12/17,157.238647,982.580017,84.334877,233.514404,39.198826,116.137299,172.960007,932.070007,185.149994,62.103882,127.496071,3.746,29.135435,154.350006,43.482861,33.54776,90.409386,10.765452,106.176018,193.448456
9/13/17,156.055878,999.599976,84.422577,234.824738,38.583416,114.879326,173.050003,935.090027,183.639999,62.094391,127.323029,3.55,29.260115,154.100006,42.764858,33.253735,90.092545,10.527067,106.581924,194.290955
9/14/17,154.716736,992.210022,83.984093,238.027817,37.96801,115.695564,170.960007,925.109985,182.630005,63.183777,128.986069,3.46,28.971382,153.5,41.99432,33.889217,90.775734,10.241006,109.346024,193.703171
9/15/17,156.280716,986.789978,84.763611,241.687103,37.299088,116.550224,171.639999,920.289978,182.350006,63.221996,129.245621,3.336,29.269955,152.199997,41.705372,33.538277,94.964027,10.345895,109.288033,194.143982
9/18/17,155.097946,974.190002,85.621094,245.647263,37.700443,118.912529,170.009995,915,184.619995,63.059536,130.139618,3.453,29.430725,152.75,42.239494,33.718487,95.795731,10.403107,108.988434,194.153793
9/19/17,155.156601,969.859985,86.722168,245.045486,37.664764,119.786392,172.520004,921.809998,185.679993,63.021317,129.985825,3.514,29.903193,152.449997,42.42337,33.623638,93.627342,10.279148,109.838921,190.685898
9/20/17,152.556503,973.210022,86.166763,247.957382,37.504219,119.892014,172.169998,931.580017,185.509995,62.868431,128.063232,3.46,29.873665,152.600006,41.871735,34.135822,93.746162,10.097976,110.273827,191.763489
9/21/17,149.936829,964.650024,86.157013,248.520355,37.192062,119.834412,171.110001,932.450012,188.779999,62.686863,126.650139,3.33,30.244419,151.600006,41.897999,34.116856,93.201576,9.84052,110.660416,191.234497
9/22/17,148.470596,955.099976,86.137535,248.91832,37.174221,119.488708,170.539993,928.530029,187.350006,62.237728,126.30407,3.369,31.054831,154.25,41.871735,34.107365,94.270927,9.687954,111.15332,189.098892
9/25/17,147.160751,939.789978,85.952393,246.850876,36.808548,119.383064,162.869995,920.969971,178.550003,62.285515,126.092575,3.203,31.464958,153,41.223785,33.68055,94.320442,9.392356,110.457451,187.844955
9/26/17,149.692444,938.599976,86.420105,246.249069,36.157459,119.565536,164.210007,924.859985,179.380005,61.884167,125.87149,3.256,31.714317,161.649994,40.812244,33.481365,94.261024,9.440033,110.873039,188.775604
9/27/17,150.757935,950.869995,87.199631,247.782654,36.157459,119.575127,167.679993,944.48999,181.970001,61.702602,124.727554,3.269,31.743845,161.899994,41.109951,33.623638,94.785797,9.525852,113.250542,190.529144
9/28/17,149.829315,956.400024,87.832993,246.802338,36.112869,120.256935,168.729996,949.5,180.699997,61.435036,124.458389,3.325,31.533859,159,41.109951,33.765907,95.360077,9.478175,111.955467,192.106369
9/29/17,150.650375,961.349976,88.144806,246.744095,36.14854,119.757576,170.869995,959.109985,181.350006,61.186581,124.977486,3.193,32.206467,156.199997,41.320095,33.860764,95.310562,9.602135,112.187431,191.86145
10/2/17,150.347382,959.190002,88.222755,248.471817,36.442867,119.767181,169.470001,953.27002,177.009995,61.683491,126.140656,3.451,32.836422,157.800003,41.968052,34.2117,95.617516,9.5926,113.637123,193.419067
10/3/17,151.002274,957.099976,89.089981,247.957382,36.630161,120.525818,169.960007,957.789978,179.190002,61.511486,126.986603,3.391,33.341698,161.5,42.370831,34.278095,93.686752,9.830985,113.762772,194.584854
10/4/17,150.024796,965.450012,88.680717,248.248566,36.683681,121.70697,168.419998,951.679993,184.449997,61.731262,127.74601,3.41,33.266235,167.149994,42.484661,34.107365,94.053093,9.888197,113.685455,196.397141
10/5/17,151.891785,980.849976,89.169823,251.286682,36.790703,121.380478,171.240005,969.960022,194.389999,61.731262,128.034409,3.63,33.23671,167.600006,42.668541,34.145309,93.904572,9.716558,114.207336,193.86969
10/6/17,151.803818,989.580017,89.5513,250.985718,36.870975,121.889435,172.229996,978.890015,198.020004,61.683491,128.063232,3.488,33.289204,165.199997,42.975006,34.19273,94.508553,9.659348,114.265343,194.026443
10/9/17,152.331665,990.98999,89.688248,250.801331,36.66584,121.841408,172.5,977,196.869995,61.473259,128.284332,3.535,32.744553,166.800003,42.090641,34.278095,93.142174,9.354215,114.651924,192.302307
10/10/17,152.390305,987.200012,89.883873,253.266724,37.040436,123.099388,171.589996,972.599976,195.080002,61.597481,128.716919,3.54,32.537849,168,42.257004,34.5247,93.577835,9.36375,114.159019,190.715271
10/11/17,153.025696,995,89.952354,253.761749,36.49638,123.493111,172.740005,989.25,194.949997,60.947681,131.360458,3.571,32.495193,171.149994,41.81044,34.572124,93.023354,9.335144,113.80143,191.283463
10/12/17,152.488052,1000.929993,89.609993,254.217941,36.594486,124.827911,172.550003,987.830017,195.860001,60.995464,131.533493,3.58,32.85939,172.300003,42.099396,34.477276,94.122406,9.401892,114.835548,188.991135
10/13/17,153.455765,1002.940002,90.832695,253.082336,37.638008,125.519318,173.740005,989.679993,199.490005,60.575005,131.148972,3.611,32.79705,173.75,43.789322,34.467789,94.231316,9.964479,114.738899,188.599258
10/16/17,156.280716,1006.340027,89.952354,252.121368,38.039364,126.249138,174.520004,992,202.679993,60.527222,130.850967,3.7,32.623158,176.699997,43.79808,34.126331,94.726387,10.012156,115.019196,189.265411
10/17/17,156.857437,1009.130005,89.688248,251.024567,37.834225,125.356056,176.110001,992.179993,199.479996,60.412556,135.34021,3.589,31.989918,178.850006,43.596691,34.334999,92.217667,9.783307,115.357452,199.737717
10/18/17,156.163422,997,90.069725,252.402847,37.01368,126.076286,176.029999,992.809998,195.539993,60.689671,135.234467,3.52,34.637699,178.600006,42.04686,33.984066,91.632637,9.678417,115.183472,201.0504
10/19/17,152.468521,986.609985,89.893654,251.432251,37.067196,126.325943,174.559998,984.450012,195.130005,60.919014,136.54184,3.45,35.56295,178.149994,42.143177,34.372936,91.503716,9.850056,115.483086,199.110748
10/20/17,152.732422,982.909973,90.079521,256.974548,36.808548,126.895905,174.979996,988.200012,194.160004,61.04324,136.887909,3.499,35.717155,172.850006,42.353321,34.543663,93.050606,9.802379,116.874779,203.26442
10/23/17,152.654221,966.299988,90.363174,254.615936,36.763954,127.205009,171.270004,968.450012,192.470001,60.584557,138.060654,3.439,36.028851,175.550003,41.99432,34.5247,91.731804,9.583065,116.836136,202.794174
10/24/17,153.563309,975.900024,91.810875,258.187866,37.040436,133.542099,171.800003,970.539978,196.020004,60.307434,136.157303,3.42,36.927853,178,42.011833,34.401394,91.632637,9.897732,115.724701,203.910965
10/25/17,152.88884,972.909973,91.48806,250.830444,36.344757,132.189682,170.600006,973.330017,193.770004,59.676743,136.849442,3.3,36.032135,180,41.241291,34.297062,90.879028,9.850056,114.99984,203.332977
10/26/17,153.866302,972.429993,93.600922,251.655457,36.460705,132.28627,170.630005,972.559998,195.210007,59.237179,136.320724,3.19,36.24868,176.050003,41.337612,33.898701,100.080963,9.420962,115.908325,204.890579
10/27/17,159.379364,1100.949951,93.69873,248.927994,36.264488,133.126694,177.880005,1019.27002,199.539993,55.653709,136.291901,3.31,36.002605,167.25,41.54776,33.765907,100.309036,9.544924,115.077164,208.270355
10/30/17,162.966751,1110.849976,92.994446,251.636108,36.380436,131.851593,179.869995,1017.109985,198.369995,52.28046,134.580795,3.68,35.628571,172,41.442688,33.3391,100.497429,9.36375,115.811684,205.125717
10/31/17,165.234512,1105.280029,93.434616,250.403381,36.549892,131.185013,180.059998,1016.640015,196.429993,52.643589,134.013611,3.627,37.04269,178.050003,41.968052,33.253735,100.547012,9.335144,115.744026,205.938812
11/1/17,163.132919,1103.680054,93.69873,250.908096,37.486385,131.658356,182.660004,1025.5,198,52.882481,134.561569,3.684,37.173923,178.300003,42.931225,33.443432,100.041298,9.573528,116.091957,205.262863
11/2/17,164.325455,1094.219971,93.884583,254.916794,38.173145,131.83226,178.919998,1025.579956,199.320007,52.911152,134.513504,3.66,37.164085,174.699997,43.325249,33.633125,99.158791,9.783307,117.387016,206.800888
11/3/17,168.616608,1111.599976,94.324768,254.062668,37.59341,131.986832,178.919998,1032.47998,200.009995,53.570507,134.657715,3.74,37.039406,173.5,43.115101,33.718487,100.100792,9.621206,117.010101,208.534836
11/6/17,170.327209,1120.660034,94.187813,256.314514,38.717197,133.030121,180.169998,1025.900024,200.130005,53.398502,134.350067,3.85,37.101742,172.949997,44.122059,33.500336,99.753738,10.040762,116.352905,207.80011
11/7/17,170.874619,1123.170044,93.287903,258.314026,38.556664,134.092728,180.25,1033.329956,195.889999,53.12138,134.359695,3.9,36.904881,173.649994,43.68425,33.538277,100.190033,9.84052,116.700829,208.368286
11/8/17,172.272415,1132.880005,93.053139,257.770447,39.047203,132.624374,179.559998,1039.849976,196.440002,54.067421,135.849701,3.921,36.924572,174.75,44.218376,33.519306,100.388351,9.907268,116.24659,206.477615
11/9/17,171.920532,1129.130005,91.70327,256.355499,38.271252,130.740646,179.300003,1031.26001,193.899994,53.713844,134.917236,3.841,36.924572,176.100006,43.010029,33.691597,100.576759,9.659348,114.400642,207.251511
11/10/17,171.351532,1125.349976,91.478287,254.550171,38.1553,131.841919,178.460007,1028.069946,192.020004,53.016266,134.157822,3.781,36.156811,176.399994,43.351521,33.672451,100.794907,9.602135,114.149361,206.771484
11/13/17,170.664841,1129.170044,91.849991,256.082275,38.083954,131.890198,178.770004,1025.75,195.080002,52.653133,134.350067,3.78,36.189625,173.199997,43.080082,33.787308,100.775078,9.630742,113.144234,208.329132
11/14/17,168.084793,1136.839966,91.713058,255.438171,37.18314,132.865875,178.070007,1026,195.710007,52.548027,134.09053,3.48,36.094471,173,42.02935,33.863884,100.001633,9.316073,114.816223,207.398468
11/15/17,165.867737,1126.689941,91.223969,256.511597,36.755032,129.542786,177.949997,1020.909973,192.119995,52.366467,133.715637,3.52,36.301178,170.199997,41.644081,33.844734,97.542503,9.401892,113.627464,205.586121
11/16/17,167.84938,1137.290039,91.51741,257.331329,36.906654,131.725998,179.589996,1032.5,195.509995,52.720024,133.494537,3.53,37.068935,171.899994,41.705372,34.036171,97.869713,9.506783,114.619171,206.830292
11/17/17,166.917419,1129.880005,91.644577,255.926117,36.906654,131.503799,179,1019.090027,193.199997,52.748703,132.658203,3.6,36.320862,174.600006,41.670345,33.854309,98.127541,9.640276,113.29689,205.62532
11/20/17,166.750641,1126.310059,91.898895,258.238892,36.674759,132.257309,178.740005,1018.380005,194.100006,51.697544,132.590912,3.51,36.803169,176.5,41.871735,33.835167,98.385345,9.649812,113.151062,205.968185
11/21/17,169.850601,1139.48999,92.348862,260.54187,37.156384,132.923859,181.860001,1034.48999,196.229996,51.860001,132.985031,3.59,37.108307,178.550003,42.073128,34.017025,98.950562,9.974015,113.792747,208.270355
11/22/17,171.636032,1156.160034,91.771736,258.746307,37.700443,133.319946,180.869995,1035.959961,196.320007,51.955559,131.975677,3.63,36.753956,177.149994,42.913712,33.911739,97.750732,10.269612,113.491364,206.918427
11/24/17,171.645859,1186,91.439163,259.458679,38.092873,132.720963,182.779999,1040.609985,195.75,51.936443,132.667816,3.68,36.852386,177.699997,43.281467,33.96917,96.640144,10.469855,113.666359,208.182159
11/27/17,170.782547,1195.829956,91.42939,259.165924,37.361523,132.527802,183.029999,1054.209961,195.050003,52.12756,133.567322,3.59,37.177208,178.050003,42.799885,33.96917,96.392258,10.403107,113.870529,208.074402
11/28/17,169.781952,1193.599976,93.199867,261.517731,37.459629,134.266617,182.419998,1047.410034,199.179993,52.490692,135.424271,3.55,38.072926,180.600006,42.651028,34.31374,95.539482,10.803595,114.444168,211.738235
11/29/17,166.260147,1161.27002,94.491058,262.796082,36.960163,133.36821,175.130005,1021.659973,188.149994,52.901592,135.221176,3.38,38.456806,178.5,41.933025,34.65831,99.039795,10.498463,114.881683,218.340973
11/30/17,168.585114,1176.75,95.576813,270.114929,37.058273,136.35321,177.179993,1021.409973,187.580002,52.81559,134.756912,3.399,38.71384,179.850006,41.941784,34.706173,99.089371,10.202865,118.080391,224.277954
12/1/17,167.800308,1162.349976,95.723534,264.825836,37.42395,136.710632,175.100006,1010.169983,186.820007,53.388947,135.38559,3.49,38.051476,182.25,42.29203,34.792316,98.276276,10.393572,116.7873,222.911652
12/4/17,166.574081,1133.949951,96.437592,271.256683,37.548817,136.691299,171.470001,998.679993,184.039993,53.723408,134.447433,3.34,38.664413,185.649994,42.283272,34.514744,98.553917,10.794059,116.709518,217.643097
12/5/17,166.417099,1141.569946,96.554993,268.885376,36.933407,135.377533,172.830002,1005.150024,184.210007,53.293388,135.085754,3.17,37.329792,184.399994,41.328854,34.103168,98.653076,10.555674,116.952583,216.33577
12/6/17,165.799088,1152.349976,96.065903,271.549469,36.66584,135.570755,176.059998,1018.380005,185.300003,51.936443,136.430145,3.2,37.349564,188.699997,41.54776,34.036171,98.355598,10.488926,117.837334,216.188354
12/7/17,166.103195,1159.790039,96.427834,275.160095,36.603409,138.034058,180.139999,1030.930054,185.199997,52.337791,135.414597,3.191,37.972385,189.949997,41.206272,33.978741,98.772072,10.241006,119.004044,216.394745
12/8/17,166.152222,1162,96.398476,278.995178,36.62125,138.971115,179,1037.050049,188.539993,53.102268,135.975571,3.18,37.873528,194,41.302586,34.208454,98.791901,10.279148,119.402664,220.090622
12/11/17,169.389542,1168.920044,96.838654,276.32135,37.129627,138.884201,179.039993,1041.099976,186.220001,53.838074,136.507523,3.205,37.626377,193,41.985561,34.65831,98.246529,10.33636,119.879066,218.970078
12/12/17,168.437973,1165.079956,97.200577,282.937592,37.379356,138.546066,176.960007,1040.47998,185.729996,54.53566,137.919586,3.228,37.102413,186.75,41.766659,35.012459,98.167198,10.546139,120.05407,218.694839
12/13/17,168.997131,1164.130005,95.645294,284.791687,37.780712,143.521072,178.300003,1040.609985,187.860001,54.382759,138.200089,3.29,37.033211,184.899994,42.55471,35.069889,97.909393,10.469855,120.851334,220.523117
12/14/17,168.948074,1174.26001,95.029045,286.78244,37.762871,141.308838,178.389999,1049.150024,189.559998,53.977993,137.000763,3.249,36.281868,185,42.081886,34.897602,97.413589,10.384036,120.326309,217.475967
12/15/17,170.664841,1179.140015,96.369125,286.841003,38.422874,141.704926,180.179993,1064.189941,190.119995,54.199657,137.78421,3.18,37.547287,187.449997,43.010029,35.605892,97.899475,10.651028,122.669441,218.03627
12/18/17,173.068283,1190.579956,97.503807,288.987885,38.904499,144.680267,180.820007,1077.140015,190.419998,54.180382,137.145859,3.18,37.962505,189.600006,43.675495,35.538891,97.780479,11.013372,123.19445,218.87178
12/19/17,171.224014,1187.380005,96.985374,290.071045,38.610176,145.781525,179.509995,1070.680054,187.020004,54.190018,137.126511,3.169,37.379223,186.75,43.334011,35.357029,98.811737,11.022908,123.26252,218.252518
12/20/17,171.037628,1177.619995,96.359352,290.705383,39.368282,147.336838,177.889999,1064.949951,188.820007,54.074375,136.526871,3.239,37.903187,189.100006,44.279667,34.897602,99.456276,11.318504,123.47641,218.586716
12/21/17,171.685074,1174.76001,96.349571,287.904663,40.188831,149.384766,177.449997,1063.630005,188.619995,54.546589,136.430145,3.239,38.071247,190.899994,45.015179,34.687027,98.910889,11.490143,123.777809,217.908493
12/22/17,171.685074,1168.359985,96.584335,287.972961,40.135315,150.457031,177.199997,1060.119995,189.940002,54.3153,135.520996,3.25,37.675808,191.300003,44.734985,34.591312,98.70266,11.486901,123.700035,216.24733
12/26/17,167.329453,1176.76001,96.418037,288.226685,40.447479,151.123611,175.990005,1056.73999,187.759995,54.296024,135.491974,3.35,37.616489,194.5,45.023933,34.65831,98.355598,11.641088,123.612526,215.854156
12/27/17,167.358871,1182.26001,96.96582,288.480408,40.822075,152.166885,177.619995,1049.369995,186.240005,54.296024,135.956238,3.49,37.567059,194.600006,45.312889,34.773174,98.553917,11.554358,124.040321,216.660156
12/28/17,167.829758,1186.099976,97.523361,289.19278,41.366135,153.036316,177.919998,1048.140015,192.710007,54.546589,135.946564,3.507,37.695576,190.899994,46.19725,34.811455,98.187027,11.737454,124.565323,218.970078
12/29/17,166.014908,1169.469971,97.141876,287.787567,41.018295,152.224854,176.460007,1046.400024,191.960007,54.228565,135.13414,3.35,37.191387,191.100006,46.346107,34.667889,97.839973,11.785637,124.030594,216.699478
1/2/18,168.98732,1189.01001,96.779961,289.670959,42.382893,151.703201,181.419998,1065,201.070007,54.180382,134.660217,3.399,37.082638,190,47.939724,34.87846,98.662994,12.306018,124.604225,217.387543
1/3/18,168.957886,1204.199951,97.376656,290.607788,42.552349,151.935043,184.669998,1082.47998,205.050003,54.103283,135.946564,3.36,37.072754,186.949997,48.114845,35.136887,98.781982,12.383111,126.43206,219.667953
1/4/18,169.742706,1209.589966,98.996323,289.505066,42.632622,154.021637,184.330002,1086.400024,205.630005,54.98027,135.936874,3.39,37.290253,187.899994,47.895947,35.213463,98.752235,12.363837,126.830688,220.621414
1/5/18,171.675278,1229.140015,99.222092,301.381134,42.935867,156.456009,186.850006,1102.22998,209.990005,54.922443,137.058823,3.4,37.804325,187.350006,47.75584,35.280457,99.991714,12.614391,127.919617,224.828384
1/8/18,171.037628,1246.869995,98.309181,302.659454,43.256954,160.38768,188.279999,1106.939941,212.050003,54.60442,137.23291,3.383,37.853756,188,48.727776,34.888027,100.556938,12.836033,129.134949,220.926102
1/9/18,171.018005,1252.699951,98.672386,310.739502,43.560196,160.774094,187.869995,1106.26001,209.309998,54.739342,139.409058,3.238,37.705463,191.800003,48.806576,34.849739,101.449356,12.75894,130.544708,222.027023
1/10/18,170.97876,1254.329956,99.35952,312.52536,43.586956,160.233124,187.839996,1102.609985,212.520004,55.221199,139.244629,3.341,36.756401,193.75,49.104286,34.907173,99.367012,12.67221,131.157227,220.375671
1/11/18,171.949951,1276.680054,98.878517,320.195526,44.300472,163.449966,187.770004,1105.52002,217.240005,55.510315,140.037735,3.23,37.517632,192.649994,50.119995,34.993317,98.256439,12.96131,131.244751,221.545364
1/12/18,173.725571,1305.199951,99.114113,328.090118,45.210201,164.512573,179.369995,1122.26001,221.229996,56.53186,140.975876,3.201,38.021816,190.5,50.496506,34.974171,96.917793,13.038404,132.790619,224.739944
1/16/18,172.842682,1304.859985,98.495682,327.065491,43.890202,163.556244,178.389999,1121.76001,221.529999,59.818146,142.039795,3.18,37.023323,190.199997,48.841599,35.031601,97.007042,12.691484,130.253021,228.927277
1/17/18,175.697388,1295,98.907959,342.532654,44.095333,162.773743,177.600006,1131.97998,217.5,59.779602,142.155838,3.33,36.894806,191.100006,49.270653,35.586746,98.665375,12.864944,130.690552,234.36293
1/18/18,175.85434,1293.319946,98.024513,331.944733,43.997227,163.092545,179.800003,1129.790039,220.330002,58.912254,142.097794,3.314,37.181503,188.850006,49.244389,35.404892,97.900749,12.864944,130.87529,239.012268
1/19/18,175.06955,1294.579956,96.228142,329.573425,44.282635,165.382904,181.289993,1137.51001,220.460007,59.056805,142.523376,3.304,37.932842,188.899994,49.078018,35.357029,99.906624,12.87458,132.129471,239.199036
1/22/18,173.637283,1327.310059,96.51281,329.836914,44.095333,165.84877,185.369995,1155.810059,227.580002,59.027897,143.277786,3.42,37.616489,188.100006,49.428261,35.347462,99.578934,12.836033,131.458649,239.405441
1/23/18,173.676514,1362.540039,96.17907,327.485107,43.479927,164.431808,189.350006,1169.969971,250.289993,59.461575,137.174866,3.37,37.408878,190.550003,48.73653,35.242168,99.67823,12.238561,132.255875,241.027283
1/24/18,170.91008,1357.51001,97.474815,326.606812,44.29155,163.373978,186.550003,1164.23999,261.299988,58.960434,137.406998,3.444,37.764778,188.399994,49.165581,35.347462,99.598801,12.701121,131.915573,240.673431
1/25/18,167.859161,1377.949951,97.857643,334.823486,43.622631,164.373596,187.479996,1170.369995,269.700012,59.076084,139.660522,3.316,38.763271,186,48.824089,35.634602,100.313759,12.479477,133.928162,240.997803
1/26/18,168.251556,1402.050049,97.798737,334.930817,44.594799,162.131729,190,1175.839966,274.600006,59.789234,140.559982,3.32,38.842361,189.649994,49.305679,37.338333,100.810265,12.633663,134.151764,244.231689
1/29/18,164.769012,1417.680054,97.582787,332.588776,44.131012,157.783905,185.979996,1175.579956,284.589996,59.394115,138.964142,3.279,37.903187,191.449997,49.603386,37.347897,101.68412,12.575844,132.878113,243.189774
1/30/18,163.797836,1437.819946,96.89566,329.553864,43.622631,158.929092,187.119995,1163.689941,278.799988,58.449665,137.755157,3.23,37.853756,190.300003,49.18309,36.180176,100.075432,12.518023,132.71283,232.613297
1/31/18,164.249084,1450.890015,97.572975,345.811554,43.720737,157.977982,186.889999,1169.939941,270.299988,57.100452,133.654358,2.873,36.904694,189.850006,49.130554,35.452747,99.499489,12.614391,134.180939,232.741089
2/1/18,164.592438,1390,98.161942,348.319458,43.979389,157.453934,193.089996,1167.699951,265.070007,57.688332,135.424271,2.76,36.746513,190.899994,49.489552,35.578331,99.439911,12.701121,134.482346,231.207703
